Year,State,Ethnicity,Grade,Enrollment,Dropout
2004,oklahoma,Hispanic,8,3462,76
2004,oregon,Hispanic,8,0,0
2004,pennsylvania,Hispanic,8,8592,26
2004,rhode island,Hispanic,8,0,0
2004,south carolina,Hispanic,8,1735,2
2004,south dakota,Hispanic,8,184,0
2004,tennessee,Hispanic,8,0,0
2004,texas,Hispanic,8,139472,1200
2004,utah,Hispanic,8,4238,70
2004,vermont,Hispanic,8,64,0
2004,virginia,Hispanic,8,5895,23
2004,washington,Hispanic,8,0,0
2004,west virginia,Hispanic,8,140,2
2004,wisconsin,Hispanic,8,3701,39
2004,wyoming,Hispanic,8,533,4
2004,american samoa,Hispanic,8,0,0
2004,guam,Hispanic,8,0,0
2004,northern marianas,Hispanic,8,0,0
2004,puerto rico,Hispanic,8,0,0
2004,virgin islands,Hispanic,8,0,0
2004,alabama,Black,9,24224,587
2004,alaska,Black,9,522,48
2004,arizona,Black,9,4599,197
2004,arkansas,Black,9,9017,363
2004,california,Black,9,48501,2145
2004,colorado,Black,9,4272,417
2004,connecticut,Black,9,7456,163
2004,delaware,Black,9,3690,295
2004,district of columbia,Black,9,0,0
2004,florida,Black,9,63462,2767
2004,georgia,Black,9,58033,3794
2004,hawaii,Black,9,346,12
2004,idaho,Black,9,186,4
2004,illinois,Black,9,39336,3656
2004,indiana,Black,9,12028,246
2004,iowa,Black,9,1891,83
2004,kansas,Black,9,3667,94
2004,kentucky,Black,9,6307,206
2004,louisiana,Black,9,27065,3076
2004,maine,Black,9,301,7
2004,maryland,Black,9,32958,2384
2004,massachusetts,Black,9,8565,431
2004,michigan,Black,9,37628,3101
2004,minnesota,Black,9,5672,218
2004,mississippi,Black,9,20711,691
2004,missouri,Black,9,14515,801
2004,montana,Black,9,88,1
2004,nebraska,Black,9,2283,117
2004,nevada,Black,9,0,0
2004,new hampshire,Black,9,258,3
2004,new jersey,Black,9,22103,651
2004,new mexico,Black,9,721,35
2004,new york,Black,9,62325,2975
2004,north carolina,Black,9,42556,2672
2004,north dakota,Black,9,93,2
2004,ohio,Black,9,32660,3303
2004,oklahoma,Black,9,5848,240
2004,oregon,Black,9,0,0
2004,pennsylvania,Black,9,27390,1110
2004,rhode island,Black,9,1313,93
2004,south carolina,Black,9,27886,1213
2004,south dakota,Black,9,161,6
2004,tennessee,Black,9,0,0
2004,texas,Black,9,58401,1776
2004,utah,Black,9,422,10
2004,vermont,Black,9,112,7
2004,virginia,Black,9,31645,905
2004,washington,Black,9,5007,320
2004,west virginia,Black,9,1119,49
2004,wisconsin,Black,9,9059,676
2004,wyoming,Black,9,84,3
2004,american samoa,Black,9,0,0
2004,guam,Black,9,0,0
2004,northern marianas,Black,9,0,0
2004,puerto rico,Black,9,0,0
2004,virgin islands,Black,9,0,0
2004,alabama,White,9,37997,873
2004,alaska,White,9,6994,333
2004,arizona,White,9,46608,981
2004,arkansas,White,9,0,0
2004,california,White,9,179590,2030
2004,colorado,White,9,40958,1280
2004,connecticut,White,9,0,0
2004,delaware,White,9,6451,386
2004,district of columbia,White,9,0,0
2004,florida,White,9,125636,3383
2004,georgia,White,9,69296,3191
2004,hawaii,White,9,3327,139
2004,idaho,White,9,17952,262
2004,illinois,White,9,102791,1409
2004,indiana,White,9,70732,775
2004,iowa,White,9,36142,266
2004,kansas,White,9,30209,271
2004,kentucky,White,9,49456,1099
2004,louisiana,White,9,29824,1583
2004,maine,White,9,16025,215
2004,maryland,White,9,39067,858
2004,massachusetts,White,9,31134,711
2004,michigan,White,9,112312,2458
2004,minnesota,White,9,0,0
2004,mississippi,White,9,19673,275
2004,missouri,White,9,60781,1073
2004,montana,White,9,11149,195
2004,nebraska,White,9,19736,152
2004,nevada,White,9,0,0
2004,new hampshire,White,9,17654,152
2004,new jersey,White,9,0,0
2004,new mexico,White,9,9267,62
2004,new york,White,9,132031,1773
2004,north carolina,White,9,71625,2956
2004,north dakota,White,9,7344,42
2004,ohio,White,9,124457,2344
2004,oklahoma,White,9,30913,767
2004,oregon,White,9,0,0
2004,pennsylvania,White,9,123472,943
2004,rhode island,White,9,0,0
2004,south carolina,White,9,33320,938
2004,south dakota,White,9,8757,89
2004,tennessee,White,9,0,0
2004,texas,White,9,147954,2146
2004,utah,White,9,31653,197
2004,vermont,White,9,8184,106
2004,virginia,White,9,64431,859
2004,washington,White,9,64858,1848
2004,west virginia,White,9,22771,767
2004,wisconsin,White,9,59100,214
2004,wyoming,White,9,6311,123
2004,american samoa,White,9,0,0
2004,guam,White,9,0,0
2004,northern marianas,White,9,0,0
2004,puerto rico,White,9,0,0
2004,virgin islands,White,9,0,0
2004,alabama,Hispanic,9,1229,31
2004,alaska,Hispanic,9,442,32
2004,arizona,Hispanic,9,31704,1902
2004,arkansas,Hispanic,9,1809,71
2004,california,Hispanic,9,250915,6482
2004,colorado,Hispanic,9,16629,2096
2004,connecticut,Hispanic,9,7673,291
2004,delaware,Hispanic,9,838,113
2004,district of columbia,Hispanic,9,0,0
2004,florida,Hispanic,9,55514,2061
2004,georgia,Hispanic,9,9131,735
2004,hawaii,Hispanic,9,748,21
2004,idaho,Hispanic,9,2526,124
2004,illinois,Hispanic,9,29054,2447
2004,indiana,Hispanic,9,4011,117
2004,iowa,Hispanic,9,1909,121
2004,kansas,Hispanic,9,4391,97
2004,kentucky,Hispanic,9,895,30
2004,louisiana,Hispanic,9,1049,80
2004,maine,Hispanic,9,136,3
2004,maryland,Hispanic,9,5462,308
2004,massachusetts,Hispanic,9,11280,830
2004,michigan,Hispanic,9,6157,517
2004,minnesota,Hispanic,9,0,0
2004,mississippi,Hispanic,9,452,8
2004,missouri,Hispanic,9,1913,82
2004,montana,Hispanic,9,314,12
2004,nebraska,Hispanic,9,2362,123
2004,nevada,Hispanic,9,0,0
2004,new hampshire,Hispanic,9,444,14
2004,new jersey,Hispanic,9,20538,613
2004,new mexico,Hispanic,9,15714,950
2004,new york,Hispanic,9,60597,3149
2004,north carolina,Hispanic,9,7936,711
2004,north dakota,Hispanic,9,159,3
2004,ohio,Hispanic,9,3619,318
2004,oklahoma,Hispanic,9,3739,253
2004,oregon,Hispanic,9,0,0
2004,pennsylvania,Hispanic,9,9665,498
2004,rhode island,Hispanic,9,2563,191
2004,south carolina,Hispanic,9,1959,118
2004,south dakota,Hispanic,9,183,3
2004,tennessee,Hispanic,9,0,0
2004,texas,Hispanic,9,168187,5996
2004,utah,Hispanic,9,4106,125
2004,vermont,Hispanic,9,63,3
2004,virginia,Hispanic,9,7147,587
2004,washington,Hispanic,9,10320,811
2004,west virginia,Hispanic,9,145,8
2004,wisconsin,Hispanic,9,4301,207
2004,wyoming,Hispanic,9,611,46
2004,american samoa,Hispanic,9,0,0
2004,guam,Hispanic,9,0,0
2004,northern marianas,Hispanic,9,0,0
2004,puerto rico,Hispanic,9,0,0
2004,virgin islands,Hispanic,9,0,0
2004,alabama,Black,10,19511,676
2004,alaska,Black,10,438,50
2004,arizona,Black,10,4072,241
2004,arkansas,Black,10,8156,466
2004,california,Black,10,43117,1734
2004,colorado,Black,10,3248,326
2004,connecticut,Black,10,6280,201
2004,delaware,Black,10,2770,188
2004,district of columbia,Black,10,0,0
2004,florida,Black,10,47326,2060
2004,georgia,Black,10,42849,2779
2004,hawaii,Black,10,274,20
2004,idaho,Black,10,169,11
2004,illinois,Black,10,32068,2996
2004,indiana,Black,10,9269,314
2004,iowa,Black,10,1698,100
2004,kansas,Black,10,3217,117
2004,kentucky,Black,10,5092,336
2004,louisiana,Black,10,20978,1769
2004,maine,Black,10,264,9
2004,maryland,Black,10,24954,1443
2004,massachusetts,Black,10,6740,448
2004,michigan,Black,10,24919,1764
2004,minnesota,Black,10,5297,272
2004,mississippi,Black,10,17465,604
2004,missouri,Black,10,12048,826
2004,montana,Black,10,68,4
2004,nebraska,Black,10,1503,118
2004,nevada,Black,10,0,0
2004,new hampshire,Black,10,245,11
2004,new jersey,Black,10,19053,645
2004,new mexico,Black,10,634,40
2004,new york,Black,10,49762,9095
2004,north carolina,Black,10,32133,2062
2004,north dakota,Black,10,74,3
2004,ohio,Black,10,22390,1241
2004,oklahoma,Black,10,4827,258
2004,oregon,Black,10,0,0
2004,pennsylvania,Black,10,23123,1704
2004,rhode island,Black,10,1111,78
2004,south carolina,Black,10,21400,921
2004,south dakota,Black,10,137,6
2004,tennessee,Black,10,0,0
2004,texas,Black,10,45536,1952
2004,utah,Black,10,397,16
2004,vermont,Black,10,110,3
2004,virginia,Black,10,24658,762
2004,washington,Black,10,4403,276
2004,west virginia,Black,10,907,50
2004,wisconsin,Black,10,6393,390
2004,wyoming,Black,10,101,6
2004,american samoa,Black,10,0,0
2004,guam,Black,10,0,0
2004,northern marianas,Black,10,0,0
2004,puerto rico,Black,10,0,0
2004,virgin islands,Black,10,0,0
2004,alabama,White,10,32242,922
2004,alaska,White,10,6460,392
2004,arizona,White,10,43310,1411
2004,arkansas,White,10,25246,813
2004,california,White,10,173322,2145
2004,colorado,White,10,39295,1778
2004,connecticut,White,10,0,0
2004,delaware,White,10,5479,220
2004,district of columbia,White,10,0,0
2004,florida,White,10,106094,2838
2004,georgia,White,10,59161,3150
2004,hawaii,White,10,2706,142
2004,idaho,White,10,17290,395
2004,illinois,White,10,97331,1894
2004,indiana,White,10,64975,1263
2004,iowa,White,10,35100,468
2004,kansas,White,10,28611,452
2004,kentucky,White,10,42497,1445
2004,louisiana,White,10,25231,1309
2004,maine,White,10,15402,355
2004,maryland,White,10,35618,917
2004,massachusetts,White,10,56867,1414
2004,michigan,White,10,103162,2813
2004,minnesota,White,10,0,0
2004,mississippi,White,10,16995,421
2004,missouri,White,10,56572,1823
2004,montana,White,10,10442,274
2004,nebraska,White,10,18630,280
2004,nevada,White,10,0,0
2004,new hampshire,White,10,16375,421
2004,new jersey,White,10,0,0
2004,new mexico,White,10,8876,93
2004,new york,White,10,123795,4136
2004,north carolina,White,10,62817,3022
2004,north dakota,White,10,7535,133
2004,ohio,White,10,114331,1759
2004,oklahoma,White,10,29088,873
2004,oregon,White,10,0,0
2004,pennsylvania,White,10,118963,1904
2004,rhode island,White,10,8983,275
2004,south carolina,White,10,29328,883
2004,south dakota,White,10,8604,222
2004,tennessee,White,10,0,0
2004,texas,White,10,132020,2590
2004,utah,White,10,31442,487
2004,vermont,White,10,7849,218
2004,virginia,White,10,58338,825
2004,washington,White,10,61225,1935
2004,west virginia,White,10,19929,862
2004,wisconsin,White,10,57970,230
2004,wyoming,White,10,6263,239
2004,american samoa,White,10,0,0
2004,guam,White,10,0,0
2004,northern marianas,White,10,0,0
2004,puerto rico,White,10,0,0
2004,virgin islands,White,10,0,0
2004,alabama,Hispanic,10,915,38
2004,alaska,Hispanic,10,394,48
2004,arizona,Hispanic,10,27139,2296
2004,arkansas,Hispanic,10,1731,102
2004,california,Hispanic,10,212568,6266
2004,colorado,Hispanic,10,12634,1893
2004,connecticut,Hispanic,10,6005,265
2004,delaware,Hispanic,10,550,54
2004,district of columbia,Hispanic,10,0,0
2004,florida,Hispanic,10,43639,1682
2004,georgia,Hispanic,10,6138,565
2004,hawaii,Hispanic,10,564,25
2004,idaho,Hispanic,10,2076,131
2004,illinois,Hispanic,10,23599,1764
2004,indiana,Hispanic,10,3060,123
2004,iowa,Hispanic,10,1643,90
2004,kansas,Hispanic,10,3556,146
2004,kentucky,Hispanic,10,675,27
2004,louisiana,Hispanic,10,840,55
2004,maine,Hispanic,10,112,6
2004,maryland,Hispanic,10,3993,218
2004,massachusetts,Hispanic,10,8147,830
2004,michigan,Hispanic,10,4512,391
2004,minnesota,Hispanic,10,2659,257
2004,mississippi,Hispanic,10,312,11
2004,missouri,Hispanic,10,1594,82
2004,montana,Hispanic,10,235,11
2004,nebraska,Hispanic,10,1869,136
2004,nevada,Hispanic,10,0,0
2004,new hampshire,Hispanic,10,393,19
2004,new jersey,Hispanic,10,18297,749
2004,new mexico,Hispanic,10,13148,871
2004,new york,Hispanic,10,45166,9433
2004,north carolina,Hispanic,10,5378,539
2004,north dakota,Hispanic,10,122,11
2004,ohio,Hispanic,10,2742,156
2004,oklahoma,Hispanic,10,3012,261
2004,oregon,Hispanic,10,0,0
2004,pennsylvania,Hispanic,10,8074,730
2004,rhode island,Hispanic,10,2001,169
2004,south carolina,Hispanic,10,1285,74
2004,south dakota,Hispanic,10,181,13
2004,tennessee,Hispanic,10,0,0
2004,texas,Hispanic,10,123358,6473
2004,utah,Hispanic,10,3787,188
2004,vermont,Hispanic,10,58,1
2004,virginia,Hispanic,10,5803,448
2004,washington,Hispanic,10,8510,616
2004,west virginia,Hispanic,10,97,8
2004,wisconsin,Hispanic,10,3376,111
2004,wyoming,Hispanic,10,533,55
2004,american samoa,Hispanic,10,0,0
2004,guam,Hispanic,10,0,0
2004,northern marianas,Hispanic,10,0,0
2004,puerto rico,Hispanic,10,0,0
2004,virgin islands,Hispanic,10,0,0
2004,alabama,Black,11,16667,594
2004,alaska,Black,11,453,57
2004,arizona,Black,11,3595,240
2004,arkansas,Black,11,6920,462
2004,california,Black,11,38053,1818
2004,colorado,Black,11,2774,311
2004,connecticut,Black,11,5153,200
2004,delaware,Black,11,2100,129
2004,district of columbia,Black,11,0,0
2004,florida,Black,11,40869,1865
2004,georgia,Black,11,35708,2125
2004,hawaii,Black,11,265,19
2004,idaho,Black,11,120,3
2004,illinois,Black,11,24308,2012
2004,indiana,Black,11,7514,285
2004,iowa,Black,11,1243,83
2004,kansas,Black,11,2671,112
2004,kentucky,Black,11,4154,265
2004,louisiana,Black,11,18239,1478
2004,maine,Black,11,271,14
2004,maryland,Black,11,20932,1063
2004,massachusetts,Black,11,6108,374
2004,michigan,Black,11,18132,1368
2004,minnesota,Black,11,4789,374
2004,mississippi,Black,11,14213,455
2004,missouri,Black,11,9482,637
2004,montana,Black,11,56,0
2004,nebraska,Black,11,1139,69
2004,nevada,Black,11,0,0
2004,new hampshire,Black,11,208,8
2004,new jersey,Black,11,16139,539
2004,new mexico,Black,11,562,37
2004,new york,Black,11,32584,2368
2004,north carolina,Black,11,26725,1565
2004,north dakota,Black,11,76,4
2004,ohio,Black,11,19354,1437
2004,oklahoma,Black,11,4189,206
2004,oregon,Black,11,0,0
2004,pennsylvania,Black,11,19082,1364
2004,rhode island,Black,11,992,85
2004,south carolina,Black,11,16057,619
2004,south dakota,Black,11,117,11
2004,tennessee,Black,11,0,0
2004,texas,Black,11,38710,1562
2004,utah,Black,11,381,25
2004,vermont,Black,11,101,2
2004,virginia,Black,11,19718,604
2004,washington,Black,11,3861,265
2004,west virginia,Black,11,785,55
2004,wisconsin,Black,11,5529,383
2004,wyoming,Black,11,95,7
2004,american samoa,Black,11,0,0
2004,guam,Black,11,0,0
2004,northern marianas,Black,11,0,0
2004,puerto rico,Black,11,0,0
2004,virgin islands,Black,11,0,0
2004,alabama,White,11,29299,861
2004,alaska,White,11,5874,406
2004,arizona,White,11,40980,1742
2004,arkansas,White,11,23020,1080
2004,california,White,11,166575,2858
2004,colorado,White,11,37212,2146
2004,connecticut,White,11,29698,430
2004,delaware,White,11,5009,175
2004,district of columbia,White,11,0,0
2004,florida,White,11,95984,2754
2004,georgia,White,11,51603,2875
2004,hawaii,White,11,2485,152
2004,idaho,White,11,16324,515
2004,illinois,White,11,92152,2641
2004,indiana,White,11,60471,1829
2004,iowa,White,11,33251,660
2004,kansas,White,11,27838,611
2004,kentucky,White,11,37748,1391
2004,louisiana,White,11,23047,1269
2004,maine,White,11,14648,483
2004,maryland,White,11,33332,914
2004,massachusetts,White,11,53182,1709
2004,michigan,White,11,96164,3047
2004,minnesota,White,11,56032,1108
2004,mississippi,White,11,14989,454
2004,missouri,White,11,52036,2107
2004,montana,White,11,10135,336
2004,nebraska,White,11,18171,410
2004,nevada,White,11,0,0
2004,new hampshire,White,11,15067,646
2004,new jersey,White,11,61131,889
2004,new mexico,White,11,8047,98
2004,new york,White,11,114469,3815
2004,north carolina,White,11,56714,2801
2004,north dakota,White,11,7376,107
2004,ohio,White,11,111041,3070
2004,oklahoma,White,11,27062,978
2004,oregon,White,11,0,0
2004,pennsylvania,White,11,112170,2741
2004,rhode island,White,11,8403,280
2004,south carolina,White,11,24219,695
2004,south dakota,White,11,8238,235
2004,tennessee,White,11,0,0
2004,texas,White,11,123133,2874
2004,utah,White,11,31392,772
2004,vermont,White,11,7479,239
2004,virginia,White,11,53042,985
2004,washington,White,11,57796,2529
2004,west virginia,White,11,17906,783
2004,wisconsin,White,11,57891,552
2004,wyoming,White,11,5813,287
2004,american samoa,White,11,0,0
2004,guam,White,11,0,0
2004,northern marianas,White,11,0,0
2004,puerto rico,White,11,0,0
2004,virgin islands,White,11,0,0
2004,alabama,Hispanic,11,681,25
2004,alaska,Hispanic,11,326,31
2004,arizona,Hispanic,11,23746,2367
2004,arkansas,Hispanic,11,1410,119
2004,california,Hispanic,11,187745,6769
2004,colorado,Hispanic,11,10439,1713
2004,connecticut,Hispanic,11,4821,230
2004,delaware,Hispanic,11,403,40
2004,district of columbia,Hispanic,11,0,0
2004,florida,Hispanic,11,37058,1479
2004,georgia,Hispanic,11,4495,394
2004,hawaii,Hispanic,11,524,38
2004,idaho,Hispanic,11,1746,140
2004,illinois,Hispanic,11,19824,1606
2004,indiana,Hispanic,11,2699,137
2004,iowa,Hispanic,11,1368,80
2004,kansas,Hispanic,11,2834,144
2004,kentucky,Hispanic,11,553,21
2004,louisiana,Hispanic,11,734,61
2004,maine,Hispanic,11,109,7
2004,maryland,Hispanic,11,3276,152
2004,massachusetts,Hispanic,11,6621,632
2004,michigan,Hispanic,11,3567,284
2004,minnesota,Hispanic,11,2259,221
2004,mississippi,Hispanic,11,242,8
2004,missouri,Hispanic,11,1269,76
2004,montana,Hispanic,11,220,14
2004,nebraska,Hispanic,11,1476,116
2004,nevada,Hispanic,11,0,0
2004,new hampshire,Hispanic,11,345,21
2004,new jersey,Hispanic,11,15213,575
2004,new mexico,Hispanic,11,10528,696
2004,new york,Hispanic,11,28304,2111
2004,north carolina,Hispanic,11,3872,324
2004,north dakota,Hispanic,11,128,8
2004,ohio,Hispanic,11,2314,139
2004,oklahoma,Hispanic,11,2436,196
2004,oregon,Hispanic,11,0,0
2004,pennsylvania,Hispanic,11,6195,554
2004,rhode island,Hispanic,11,1578,156
2004,south carolina,Hispanic,11,850,40
2004,south dakota,Hispanic,11,112,13
2004,tennessee,Hispanic,11,0,0
2004,texas,Hispanic,11,102983,5269
2004,utah,Hispanic,11,3413,293
2004,vermont,Hispanic,11,63,2
2004,virginia,Hispanic,11,5107,152
2004,washington,Hispanic,11,7268,570
2004,west virginia,Hispanic,11,113,5
2004,wisconsin,Hispanic,11,3164,145
2004,wyoming,Hispanic,11,447,56
2004,american samoa,Hispanic,11,0,0
2004,guam,Hispanic,11,0,0
2004,northern marianas,Hispanic,11,0,0
2004,puerto rico,Hispanic,11,0,0
2004,virgin islands,Hispanic,11,0,0
2004,alabama,Black,12,14353,511
2004,alaska,Black,12,352,70
2004,arizona,Black,12,3403,415
2004,arkansas,Black,12,6161,454
2004,california,Black,12,33567,3343
2004,colorado,Black,12,2606,376
2004,connecticut,Black,12,4561,107
2004,delaware,Black,12,2079,93
2004,district of columbia,Black,12,0,0
2004,florida,Black,12,33189,2253
2004,georgia,Black,12,30102,1517
2004,hawaii,Black,12,160,9
2004,idaho,Black,12,105,9
2004,illinois,Black,12,21465,1992
2004,indiana,Black,12,5644,295
2004,iowa,Black,12,1167,105
2004,kansas,Black,12,2597,132
2004,kentucky,Black,12,3679,274
2004,louisiana,Black,12,16804,2151
2004,maine,Black,12,199,11
2004,maryland,Black,12,19428,1022
2004,massachusetts,Black,12,5468,448
2004,michigan,Black,12,14437,886
2004,minnesota,Black,12,5215,978
2004,mississippi,Black,12,12709,328
2004,missouri,Black,12,8854,615
2004,montana,Black,12,55,1
2004,nebraska,Black,12,1083,73
2004,nevada,Black,12,0,0
2004,new hampshire,Black,12,189,33
2004,new jersey,Black,12,14265,397
2004,new mexico,Black,12,425,23
2004,new york,Black,12,26837,1963
2004,north carolina,Black,12,22495,1176
2004,north dakota,Black,12,74,7
2004,ohio,Black,12,16572,1400
2004,oklahoma,Black,12,3496,162
2004,oregon,Black,12,0,0
2004,pennsylvania,Black,12,16456,1345
2004,rhode island,Black,12,849,46
2004,south carolina,Black,12,14862,394
2004,south dakota,Black,12,129,18
2004,tennessee,Black,12,0,0
2004,texas,Black,12,34265,2186
2004,utah,Black,12,322,61
2004,vermont,Black,12,81,2
2004,virginia,Black,12,18223,748
2004,washington,Black,12,3542,233
2004,west virginia,Black,12,719,37
2004,wisconsin,Black,12,4779,582
2004,wyoming,Black,12,58,11
2004,american samoa,Black,12,0,0
2004,guam,Black,12,0,0
2004,northern marianas,Black,12,0,0
2004,puerto rico,Black,12,0,0
2004,virgin islands,Black,12,0,0
2004,alabama,White,12,26926,745
2004,alaska,White,12,5541,430
2004,arizona,White,12,38282,2233
2004,arkansas,White,12,20907,1233
2004,california,White,12,156345,6296
2004,colorado,White,12,36400,2723
2004,connecticut,White,12,28075,463
2004,delaware,White,12,4710,148
2004,district of columbia,White,12,0,0
2004,florida,White,12,82622,2398
2004,georgia,White,12,46448,2200
2004,hawaii,White,12,2129,172
2004,idaho,White,12,15289,550
2004,illinois,White,12,87921,2903
2004,indiana,White,12,54506,2001
2004,iowa,White,12,33057,1053
2004,kansas,White,12,27286,666
2004,kentucky,White,12,34806,1266
2004,louisiana,White,12,21547,1065
2004,maine,White,12,13845,584
2004,maryland,White,12,31826,832
2004,massachusetts,White,12,49685,1872
2004,michigan,White,12,91237,2950
2004,minnesota,White,12,58889,2583
2004,mississippi,White,12,13266,371
2004,missouri,White,12,50304,1948
2004,montana,White,12,9932,354
2004,nebraska,White,12,18494,562
2004,nevada,White,12,0,0
2004,new hampshire,White,12,14183,909
2004,new jersey,White,12,57539,930
2004,new mexico,White,12,7482,78
2004,new york,White,12,109369,3859
2004,north carolina,White,12,50995,2269
2004,north dakota,White,12,7412,123
2004,ohio,White,12,105445,4157
2004,oklahoma,White,12,25269,823
2004,oregon,White,12,0,0
2004,pennsylvania,White,12,107878,3328
2004,rhode island,White,12,7895,188
2004,south carolina,White,12,22443,500
2004,south dakota,White,12,8488,350
2004,tennessee,White,12,0,0
2004,texas,White,12,114702,3247
2004,utah,White,12,30714,2329
2004,vermont,White,12,7213,230
2004,virginia,White,12,50782,1411
2004,washington,White,12,56136,2936
2004,west virginia,White,12,17366,736
2004,wisconsin,White,12,58652,2560
2004,wyoming,White,12,5705,372
2004,american samoa,White,12,0,0
2004,guam,White,12,0,0
2004,northern marianas,White,12,0,0
2004,puerto rico,White,12,0,0
2004,virgin islands,White,12,0,0
2004,alabama,Hispanic,12,508,17
2004,alaska,Hispanic,12,315,55
2004,arizona,Hispanic,12,22866,3464
2004,arkansas,Hispanic,12,1075,92
2004,california,Hispanic,12,158515,13065
2004,colorado,Hispanic,12,9174,1743
2004,connecticut,Hispanic,12,4348,128
2004,delaware,Hispanic,12,334,14
2004,district of columbia,Hispanic,12,0,0
2004,florida,Hispanic,12,29566,1721
2004,georgia,Hispanic,12,3523,272
2004,hawaii,Hispanic,12,499,37
2004,idaho,Hispanic,12,1499,112
2004,illinois,Hispanic,12,17135,1425
2004,indiana,Hispanic,12,2121,121
2004,iowa,Hispanic,12,1208,92
2004,kansas,Hispanic,12,2711,106
2004,kentucky,Hispanic,12,426,19
2004,louisiana,Hispanic,12,655,56
2004,maine,Hispanic,12,102,5
2004,maryland,Hispanic,12,2793,118
2004,massachusetts,Hispanic,12,5438,580
2004,michigan,Hispanic,12,2981,184
2004,minnesota,Hispanic,12,2415,448
2004,mississippi,Hispanic,12,171,2
2004,missouri,Hispanic,12,1219,68
2004,montana,Hispanic,12,219,7
2004,nebraska,Hispanic,12,1334,111
2004,nevada,Hispanic,12,0,0
2004,new hampshire,Hispanic,12,279,34
2004,new jersey,Hispanic,12,13441,452
2004,new mexico,Hispanic,12,9043,464
2004,new york,Hispanic,12,22954,1903
2004,north carolina,Hispanic,12,3077,189
2004,north dakota,Hispanic,12,114,3
2004,ohio,Hispanic,12,2004,147
2004,oklahoma,Hispanic,12,2047,140
2004,oregon,Hispanic,12,0,0
2004,pennsylvania,Hispanic,12,5182,442
2004,rhode island,Hispanic,12,1239,64
2004,south carolina,Hispanic,12,746,26
2004,south dakota,Hispanic,12,129,30
2004,tennessee,Hispanic,12,0,0
2004,texas,Hispanic,12,89384,6720
2004,utah,Hispanic,12,3047,643
2004,vermont,Hispanic,12,74,1
2004,virginia,Hispanic,12,4092,317
2004,washington,Hispanic,12,6390,525
2004,west virginia,Hispanic,12,85,3
2004,wisconsin,Hispanic,12,2777,308
2004,wyoming,Hispanic,12,386,27
2004,american samoa,Hispanic,12,0,0
2004,guam,Hispanic,12,0,0
2004,northern marianas,Hispanic,12,0,0
2004,puerto rico,Hispanic,12,0,0
2004,virgin islands,Hispanic,12,0,0
